id,incidence_date,conflict_type_id,country_id,region_id,state_id,lga_id,community,civilian_death_male,civilian_death_female,civilian_death_unknown,security_death_male,security_death_female,security_death_unknown,injured_male,injured_female,injured_unknown,kidnapped_male,kidnapped_female,kidnapped_unknown,displaced_persons,displaced_male,displaced_female,actor_1,actor_2,actor_3,description,action,highway_roads_water,confirmation_verification,verification_level,source_url,source_contact_details,source_contact_pictures,source_metadata,data_source,reporter_id,created_at,updated_at,deleted_at
788,2021-07-05,9,1,1,5,809,Sunkani,0,0,\N,0,0,\N,0,0,\N,0,0,1,No,0,0,14,4,22,Kidnappers abduct Taraba NLC Chairman,attack,\N,Eye Witness,1,http://saharareporters.com/2c021/07/05/gunmen-kidnap-labour-leader-taraba,\N,\N,Sources: Saharareporters,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
789,2021-07-06,1,1,4,24,474,Onu Asata,0,0,\N,0,0,\N,0,0,\N,0,0,\N,No,0,0,1,4,22,Robbers attack supermarket cart away properties,attack,\N,Eye Witness,1,https://guardian.ng/news/bandits-attack-supermarket-in-enugu-cart-away-goods-worth-over-n1-million/,\N,\N,Sources: The Guardian,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
790,2021-07-06,1,1,3,14,239,Dundubus,0,0,\N,0,0,1,0,0,\N,0,0,\N,No,0,0,1,21,22,Robbers kill soldier,attack,\N,"Confirmed by the police spokesperson in Jigawa, Lawan Adam",1,https://www.premiumtimesng.com/regional/nwest/471998-robbers-kill-army-officer-in-jigawa.html,\N,\N,Sources: Premium Times,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
791,2021-07-06,6,1,6,32,652,Ikosu-Ekiti,0,0,\N,0,0,\N,0,0,\N,0,0,4,No,0,0,8,23,22,Kidnappers abduct 4 farmers,attack,\N,"Confirmed by  Police Public  Rations Officer, Ekiti Command, ASP Sunday Abutu",1,https://guardian.ng/news/gunmen-kidnap-4-farmers-in-ekiti-demand-n50m-ransom/,\N,\N,Sources: The Guardian,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
792,2021-07-06,9,1,6,36,735,Ede,0,0,\N,0,0,\N,0,0,1,0,0,\N,No,0,0,14,4,22,Kidnappers abduct traveller,attack,\N,"Confirmed by Osun State Police spokesperson, Yemisi Opalola",1,https://www.premiumtimesng.com/regional/ssouth-west/471943-gunmen-kidnap-passenger-in-osun.html,\N,\N,Sources: Premium Times,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
793,2021-07-06,9,1,4,25,496,Okohia,0,0,1,0,0,\N,0,0,\N,0,0,1,No,0,0,21,14,22,Police kill kidnapper,attack,\N,"Confirmed by the Imo State Commissioner of Police, Abutu Yaro",1,https://www.vanguardngr.com/2021/07/one-kidnapper-killed-others-fled-1-officer-injured-in-imo/,\N,\N,Sources: Vanguard,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
794,2021-07-06,8,1,2,12,212,Miango,0,0,\N,0,0,\N,0,0,\N,0,0,\N,No,0,0,7,4,22,Gunmen shoot at traditional rulers car. Nobody was hurt,attack,\N,Eye Witness,1,https://punchng.com/plateau-monarch-escapes-gunmen-attack-after-peace-meeting-with-herders/,\N,\N,Sources: Punch,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
795,2021-07-06,7,1,6,33,658,Apapa,0,0,\N,0,0,\N,0,0,3,0,0,\N,No,0,0,26,21,22,Clash between hoodlums and security operatives,attack,\N,Eye Witness,1,https://thenationonlineng.net/three-injured-as-hoodlums-clash-in-apapa/,\N,\N,Sources: Daily post,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
796,2021-07-07,2,1,1,5,81,Kundi District,0,0,3,0,0,\N,0,0,\N,0,0,\N,No,0,0,8,4,22,Village head and two others killed by herders,attack,\N,Eye Witness,1,https://punchng.com/suspected-herdsmen-kill-taraba-village-two-others-in-night-raid/,\N,\N,Sources: Punch,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
797,2021-07-07,9,1,5,28,561,Calabar,0,0,\N,0,0,\N,0,0,\N,0,0,\N,No,0,0,14,4,22,Kidnappers abduct Ayade's aide,attack,\N,"Confirmed by the State Commissioner of Police (CP), Sikiru Akande",1,https://guardian.ng/news/unknown-gunmen-abduct-ayades-aide-in-calabar/,\N,\N,Sources: The Guardian,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
798,2021-07-07,1,1,6,35,702,Igbara-Oke,0,0,1,0,0,\N,0,0,\N,0,0,\N,No,0,0,21,1,22,"Police foil attempted robbery, kill 1 armed robber.",attack,\N,"Confirmed by the Ondo Police Public Relations Officer (PPRO) in the state, Tee-Leo Ikoro",1,https://dailypost.ng/2021/07/07/police-kill-robber-in-ondo-foil-attempt-to-rob-merchant-of-n13m/,\N,\N,Sources: Daily post,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
799,2021-07-07,8,1,4,24,476,Awkunanaw,0,0,2,0,0,\N,0,0,\N,0,0,1,No,0,0,29,4,22,"Gunmen assasinate professor, kill orderly and abduct daughter",attack,\N,"Confirmed by Enugu State police spokesman , ASP Daniel Ndukwe",1,https://dailypost.ng/2021/07/07/sedi-md-prof-simon-ndubuisi-murdered-in-enugu-by-unkonwn-gunmen/,\N,\N,Sources: Premium Times,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
800,2021-07-07,2,1,3,17,330,Tsauwa,0,0,18,0,0,\N,0,0,1,0,0,\N,No,0,0,2,4,22,Bandits kill 18 villagers,attack,\N,"Confirmed by  Kastsina police spokesperson, Gambo Isah",1,https://www.premiumtimesng.com/regional/nwest/472088-bandits-kill-18-persons-in-attack-on-katsina-community.html,\N,\N,Sources: Premium Times,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
801,2021-07-07,9,1,5,30,609,Ugboko,0,0,\N,0,0,\N,0,0,\N,0,0,1,No,0,0,14,4,22,Kidnappers abduct 1 in Edo,attack,\N,Eye Witness,1,https://dailypost.ng/2021/07/07/kidnappers-abduct-pdp-member-in-edo-demand-n20m-ransom/,\N,\N,Sources: Daily post,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
802,2021-07-07,3,1,2,11,198,Boku,0,0,3,0,0,\N,0,0,\N,0,0,\N,No,0,0,5,5,22,3 people die in communual clash in Benue,attack,\N,"Confirmed by the police spokesperson for Niger State, Wasiu Abiodun",1,https://punchng.com/three-killed-in-niger-as-communities-clash-over-land/,\N,\N,Sources: Punch,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
803,2021-07-07,2,1,3,15,282,Kibori,0,0,4,0,0,\N,0,0,\N,0,0,\N,No,0,0,2,4,22,Bandits kill 4 family members,attack,\N,Eye Witness,1,https://dailypost.ng/2021/07/07/suspected-herdsmen-allegedly-kill-family-of-four-in-southern-kaduna/,\N,\N,Sources: Daily post,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
804,2021-07-08,9,1,5,30,602,Benin-Ekpoma,0,0,\N,0,0,\N,0,0,\N,0,0,\N,No,0,0,21,14,22,Clash between police and kidnappers led to the freedom of 6 victims and arrest of two kidnappers,attack,\N,"Confirmed by spokesman of the Edo State Police Command, SP Bello Kontongs",1,https://punchng.com/police-rescue-six-kidnapped-victims-arrest-two-suspects-in-edo/,\N,\N,Sources: Punch,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
805,2021-07-08,2,1,1,1,7,Dabna,0,0,24,0,0,\N,0,0,\N,0,0,\N,No,0,0,2,4,22,Bandits kill 24 in Adamawa,attack,\N,"Confirmed by Brigade Public Relations Officer (PRO,) Major Sani Mohammed",1,https://guardian.ng/news/terrorists-kill-24-in-adamawa-community/,\N,\N,Sources: The Guardian,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
806,2021-07-08,2,1,3,17,343,Jibia,0,0,\N,0,0,2,0,0,1,0,0,\N,No,0,0,2,21,22,"Bandits kill 2 immigration officers, injure 1 soldier",attack,\N,Eye Witness,1,https://www.premiumtimesng.com/news/top-news/472392-bandits-kill-nigerian-immigration-officers-injure-soldier-in-fresh-katsina-attack.html,\N,\N,Sources: Premium Times,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
807,2021-07-09,2,1,3,15,282,Warkan,0,0,9,0,0,\N,0,0,\N,0,0,\N,No,0,0,2,4,22,Bandits kill 9 in Kaduna,attack,\N,Eye Witness,1,https://dailypost.ng/2021/07/09/again-9-killed-others-injured-houses-destroyed-as-herdsmen-invade-southern-kaduna/,\N,\N,Sources: Daily post,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
808,2021-07-09,2,1,3,18,362,Marke,0,0,\N,0,0,7,0,0,\N,0,0,\N,No,0,0,2,21,22,Bandits kill 7 soldiers,attack,\N,"Confirmed by the Governor of Kebbi State, Atiku Bagudu",1,https://www.premiumtimesng.com/news/top-news/472572-kebbi-governor-says-seven-soldiers-killed-in-bandits-attack.html,\N,\N,Sources: Premium Times,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
809,2021-07-09,2,1,3,20,414,Faru District,0,0,35,0,0,\N,0,0,\N,0,0,\N,No,0,0,2,4,22,Bandits kill 35 villagers in Zamfara,attack,\N,"Confirmed by the police spokesperson for Zamfara State, Mohammed Shehu",1,https://www.premiumtimesng.com/regional/nwest/472696-bandits-kill-35-persons-in-reprisal-attacks-on-zamfara-community-police.html,\N,\N,Sources: Premium Times,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
810,2021-07-09,2,1,2,11,200,Komponi Bobi,0,0,2,0,0,2,0,0,1,0,0,\N,No,0,0,2,21,22,"Bandits kill two policemen, two women in Niger State",attack,\N,Eye Witness,1,https://www.newtelegraphng.com/insecurity-bandits-kill-2-policemen-2-women-injure-others-in-niger-attack/,\N,\N,Sources: New Telegraph,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
811,2021-07-09,9,1,2,12,223,Pankshin,0,0,1,0,0,\N,0,0,\N,0,0,\N,No,0,0,14,4,22,Kidnappers abduct 1 student,attack,\N,Eye Witness,1,https://punchng.com/gunmen-kidnap-final-year-student-in-plateau-demand-n5m-ransom/,\N,\N,Sources: Punch,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
812,2021-07-09,2,1,2,11,207,Manta,0,0,\N,0,0,\N,0,0,\N,0,0,60,No,0,0,2,4,22,Bandicts abduct 60 in Shiroro,attack,\N,Eye Witness,1,https://www.thisdaylive.com/index.php/2021/07/09/bandits-raid-niger-village-abduct-60-people/,\N,\N,Sources: Thisday,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
813,2021-07-09,5,1,5,29,586,Asaba,0,0,1,0,0,\N,0,0,\N,0,0,\N,No,0,0,21,4,22,Police kill 1 man,attack,\N,"Confirmed by the Delta State Police Public Relations Officer, Mr. Bright Edafe",1,https://www.vanguardngr.com/2021/07/confusion-as-police-kill-suspected-criminal-in-delta/,\N,\N,Sources: Vanguard,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
814,2021-07-09,2,1,3,15,807,Golkofa,0,0,3,0,0,\N,0,0,\N,0,0,\N,No,0,0,2,4,22,"Bandits kill 3 in Jema'a, Kaduna",attack,\N,"Confirmed by the The Commissioner for Internal Security and Home Affairs in Kaduna, Samuel Aruwan",1,https://www.premiumtimesng.com/news/top-news/460522-insecurity-five-killed-in-kaduna-one-missing-official.html,\N,\N,Sources: Premium Times,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
815,2021-07-10,2,1,3,15,283,Milgoma,0,0,\N,0,0,\N,0,0,\N,0,0,4,No,0,0,2,4,22,Bandits kindap woman and three children,attack,\N,Eye Witness,1,https://thenationonlineng.net/bandits-kidnap-woman-three-children-in-zaria/,\N,\N,Sources: The Nation,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
816,2021-07-10,4,1,2,7,115,Apa,0,0,1,0,0,\N,0,0,\N,0,0,\N,No,0,0,24,24,22,Cultist clash leave 1 dead.,attack,\N,Eye Witness,1,https://dailypost.ng/2021/07/10/one-dead-scores-injured-as-7-7-cult-celebration-turns-bloody-in-benue/,\N,\N,Sources: Daily post,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
817,2021-07-11,2,1,3,15,272,Kajuru,0,0,\N,0,0,\N,0,0,\N,0,0,11,No,0,0,2,4,22,Emir of Kajuru and 10 others were kidnapped by bandits in Kajuru kaduna.,attack,\N,"Confirmed by kaduna State Police Public Relations Officer, Mohammed Jalige",1,https://www.premiumtimesng.com/news/headlines/472898-just-in-bandits-abduct-kaduna-emir-10-others.html,\N,\N,Sources: Premium Times,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
818,2021-07-11,8,1,6,37,777,Akinkunmi,0,0,1,0,0,\N,0,0,\N,0,0,2,No,0,0,7,4,22,Man killed by bandits in Oyo,attack,\N,Eye Witness,1,http://saharareporters.com/2021/07/11/fulani-herdsmen-lure-butcher-sale-cow-kill-him-abduct-two-others-ibadan,\N,\N,Sources: Saharareporters,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
819,2021-07-11,2,1,3,20,407,Bakura,0,0,\N,0,0,\N,0,0,\N,0,0,2,No,0,0,2,4,22,Bandits abduct 2 provost and teacher in Zamfara,attack,\N,"Confirmed by the police spokesperson for Zamfara State, Mohammed Shehu",1,https://thenationonlineng.net/police-confirm-abduction-of-provost-school-teacher-in-zamfara/,\N,\N,Sources: The Nation,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
820,2021-07-12,4,1,5,29,586,Camp 74,0,0,1,0,0,\N,0,0,1,0,0,\N,No,0,0,24,24,22,Gunmen kill former NULGE chairman in Delta,attack,\N,"Confirmed by the Delta State Police Public Relations Officer, Mr. Bright Edafe",1,https://www.sunnewsonline.com/delta-gunmen-kill-former-nulge-chairman/,\N,\N,Sources: The Sun,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
821,2021-07-12,8,1,5,31,624,Egbeda,0,0,\N,0,0,\N,0,0,\N,0,0,4,No,0,0,7,4,22,Gunmen abduct 4 civilians in Rivers state,attack,\N,Eye Witness,1,https://dailypost.ng/2021/07/12/armed-men-kidnap-4-in-rivers-community/,\N,\N,Sources: Daily post,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
822,2021-07-13,5,1,6,33,669,Ladipo Market,0,0,1,0,0,\N,0,0,3,0,0,\N,No,0,0,21,4,22,Clash between Airforce lead to the death of one trader and 3 injured,armed clash,\N,Eye Witness,1,https://www.vanguardngr.com/2021/07/updated-one-killed-three-others-feared-dead-in-air-force-traders-clash/,\N,\N,Sources: Daily post,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
823,2021-07-13,8,1,4,22,446,Abatete,0,0,2,0,0,3,0,0,\N,0,0,\N,No,0,0,7,21,4,Gunmen kill 3 policemen and 2 civilians in Anambra,attack,\N,Eye Witness,1,https://thenationonlineng.net/breaking-gunmen-kill-three-policemen-two-others-in-anambra/,\N,\N,Sources: The Nation,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
824,2021-07-13,2,1,1,5,88,Baissa,0,0,1,0,0,\N,0,0,\N,0,0,\N,No,0,0,29,4,22,Gunmen assasinate priest in Taraba,attack,\N,"Confirmed by the Chairman of Kurmi local government council, Joseph Amamzala",1,https://www.premiumtimesng.com/regional/nnorth-east/473253-gunmen-assassinate-priest-in-taraba.html,\N,\N,Sources: Premium Times,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
825,2021-07-13,2,1,3,15,282,Jankasa,0,0,10,0,0,\N,0,0,\N,0,0,\N,No,0,0,2,4,22,Bandits kill 10 in kaduna,attack,\N,Eye Witness,1,https://guardian.ng/news/10-feared-killed-houses-razed-in-fresh-kaduna-attack/,\N,\N,Sources: The Guardian,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
826,2021-07-14,4,1,5,29,586,Asaba,0,0,1,0,0,\N,0,0,\N,0,0,\N,No,0,0,24,24,22,Cultists kill 1 rival member,attack,\N,"Confirmed by the Delta State Police Public Relations Officer, Mr. Bright Edafe",1,https://guardian.ng/news/five-killed-in-cult-war-in-delta-as-gunmen-kill-delsu-student-abduct-two/,\N,\N,Sources: The Guardian,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
827,2021-07-14,4,1,5,29,586,Asaba,0,0,1,0,0,\N,0,0,\N,0,0,\N,No,0,0,24,24,22,Cultists kill 1 rival member,attack,\N,"Confirmed by the Delta State Police Public Relations Officer, Mr. Bright Edafe",1,https://guardian.ng/news/five-killed-in-cult-war-in-delta-as-gunmen-kill-delsu-student-abduct-two/,\N,\N,Sources: The Guardian,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
828,2021-07-14,9,1,1,2,39,Tilden Fulani,0,0,1,0,0,\N,0,0,\N,0,0,\N,No,0,0,14,4,22,Kidnappers kill pharmacist when he refused to be abducted,attack,\N,"Confirmed by the Police Public Relations Officer, Bauchi State Police Command, Ahmed Wakil",1,http://saharareporters.com/2021/07/14/suspected-kidnappers-kill-40-year-old-businessman-bauchi,\N,\N,Sources: Saharareporters,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
829,2021-07-14,4,1,5,29,576,Oria,0,0,1,0,0,\N,0,0,\N,0,0,2,No,0,0,24,24,22,"Cultists kill 1 rival member, abduct two in Ethiope east, Delta State",attack,\N,"Confirmed by the Delta State Police Public Relations Officer, Mr. Bright Edafe",1,https://guardian.ng/news/five-killed-in-cult-war-in-delta-as-gunmen-kill-delsu-student-abduct-two/,\N,\N,Sources: The Guardian,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
830,2021-07-15,2,1,2,11,205,Guna,0,0,1,0,0,\N,0,0,\N,0,0,5,No,0,0,2,4,22,Bandits kill 1 and abduct 5 in Niger State,attack,\N,"Confirmed by the Chief Press Secretary to Governor Abubakar Sani Bello, Mrs. Mary Noel-Berje",1,https://www.sunnewsonline.com/bandits-kill-1-abduct-5-rustle-cattle-in-niger/,\N,\N,Sources: The Sun,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
831,2021-07-15,4,1,4,22,442,Ifite Awka,0,0,3,0,0,\N,0,0,\N,0,0,\N,No,0,0,24,24,22,Rival cult clash claims 3 lives,attack,\N,Confirmed by the Anambra State police spokesman Ikenga Tochukwu,1,https://punchng.com/suspected-cultists-strike-again-in-anambra-kill-three/,\N,\N,Sources: Punch,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
832,2021-07-15,1,1,6,35,702,Ilara-Mokin,0,0,2,0,0,1,0,0,\N,0,0,\N,No,0,0,1,21,4,"Bank robbers kill Policeman, Journalist and Okada rider",attack,\N,"Confirmed by  The police spokesperson in the state, Mr Tee-Leo Ikoro",1,https://www.vanguardngr.com/2021/07/journalist-policeman-okada-rider-killed-in-ondo-bank-robbery/,\N,\N,Sources: Vanguard,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
833,2021-07-15,8,1,4,24,808,Adani,0,0,\N,0,0,2,0,0,\N,0,0,\N,No,0,0,7,21,22,Gunmen kill 2 soldiers in Enugu,attack,\N,"Confirmed by the army spokesperson, Brigadier General Onyema Nwachukwu",1,https://www.sunnewsonline.com/2-soldiers-killed-as-esn-attacks-enugu-location/,\N,\N,Sources: The Sun,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
834,2021-07-16,2,1,2,8,152,Unknown,0,0,\N,0,0,1,0,0,\N,0,0,1,No,0,0,2,21,4,"its kill former provost mashall, abduct in-law",attack,Lokoja-Abuja,"Confirmed by the army spokesperson, Brigadier General Onyema Nwachukwu",1,https://www.vanguardngr.com/2021/07/army-provost-marshal-killed-by-bandits-along-lokoja-abuja-highway/,\N,\N,Sources: Vanguard,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
835,2021-07-16,9,1,3,14,260,Gallu,0,0,1,0,0,\N,0,0,\N,0,0,\N,No,0,0,21,14,22,"Police kill gang leader, arrest others and release hostage",attack,\N,"Confirmed by  Kastsina police spokesperson, Gambo Isah",1,https://www.vanguardngr.com/2021/07/bandit-kingpin-killed-two-others-arrested-after-gun-duel/,\N,\N,Sources: Vanguard,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
836,2021-07-16,2,1,3,19,395,Unguwar Lalle,0,0,\N,0,0,2,0,0,7,0,0,1,No,0,0,2,21,22,"Bandits kill 2 soldiers, Injure 7",armed clash,\N,Eye Witness,1,"https://www.premiumtimesng.com/regional/nwest/473956-bandits-kill-2-soldiers-abduct-health-worker-in-sokoto.html#:~:text=Bandits%20have%20killed%20two%20Nigerian,Government%20Area%20of%20Sokoto%20State.&text=A%20resident%20of%20the%20area,to%20repel%20the%20bandits'%20attack.",\N,\N,Sources: Premium Times,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
837,2021-07-17,8,1,6,37,754,Igangan,0,0,4,0,0,\N,0,0,\N,0,0,\N,No,0,0,7,11,4,Gunmen attack Igangan kill amotekun commander,attack,\N,Eye Witness,1,https://www.premiumtimesng.com/news/top-news/474159-again-gunmen-attack-igangan-kill-amotekun-leader-three-others.html,\N,\N,Sources: Premium Times,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
838,2021-07-17,2,1,3,20,416,"Badarawa, Maberaya, Kware and Kurya",0,0,\N,0,0,\N,0,0,\N,0,0,45,No,0,0,2,4,22,"Bandits abduct 45 from three communities in Shinkafi, Zamfara State",attack,\N,"Confirmed  by the spokesperson of the command, SP Mohammed Shehu",1,https://www.channelstv.com/2021/07/17/bandits-abduct-45-persons-in-zamfara-communities/,\N,\N,Sources: channelstv,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
839,2021-07-17,1,1,5,29,595,Igbudu,0,0,\N,0,0,\N,0,0,1,0,0,\N,No,0,0,21,1,22,"Police shoot and injure one armed robber, recover weapons",armed clash,\N,"Confirmed by the Delta State Police Public Relations Officer, Mr. Bright Edafe",1,https://dailypost.ng/2021/07/17/police-injure-suspected-armed-robbery-recover-arms-in-delta/,\N,\N,Sources: Daily post,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
840,2021-07-17,2,1,3,17,826,Lamba,0,0,1,0,0,\N,0,0,\N,0,0,20,No,0,0,2,4,22,"Bandits kill village head, abduct 20",attack,\N,Eye Witness,1,https://www.premiumtimesng.com/regional/nwest/474194-bandits-kill-village-head-kidnap-many-in-fresh-attacks.html,\N,\N,Sources: Premium Times,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
841,2021-07-18,1,1,2,9,158,Gure,0,0,\N,0,0,\N,0,0,1,0,0,\N,No,0,0,1,4,22,"Armed robbers attack businessman, injure him and cart away valuables",attack,\N,"Confirmed by the Spokesperson of the Nigeria Security and Civil Defense Corps, NSCDC, Kwara State Command, Babawale Afolabi",1,https://dailypost.ng/2021/07/18/petrol-dealer-shot-wounded-by-armed-robbers-in-kwara-community/,\N,\N,Sources: Daily post,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
842,2021-07-18,2,1,3,20,410,Kurar Mota,0,0,\N,0,0,13,0,0,\N,0,0,\N,No,0,0,2,21,22,Bandits kill 13 police officers Zamfara,attack,\N,"Confirmed  by the spokesperson of the command, SP Mohammed Shehu",1,https://www.premiumtimesng.com/news/top-news/474483-police-say-13-officers-killed-in-zamfara.html,\N,\N,Sources: Premium Times,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
843,2021-07-17,8,1,6,37,754,Igbo-Ora,0,0,\N,0,0,\N,0,0,5,0,0,\N,No,0,0,7,21,22,Smugglers and custom officers clash,attack,\N,"Confirmed by theophilus Duniya, Customs Public Relations Officer, Federal Operations Unit Zone A",1,https://www.premiumtimesng.com/news/more-news/474260-four-injured-in-smugglers-customs-gun-battle.html,\N,\N,Sources: Premium Times,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
844,2021-07-19,2,1,3,15,261,Ungwan Gajere,0,0,1,0,0,\N,0,0,\N,0,0,7,No,0,0,2,4,22,"Bandits attack village in Kaduna kill 1, abduct 7",attack,\N,Eye Witness,1,https://punchng.com/one-killed-many-women-abducted-in-fresh-kaduna-attack/,\N,\N,Sources: Punch,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
845,2021-07-19,9,1,5,30,613,Unknown,0,0,5,0,0,\N,0,0,\N,0,0,\N,No,0,0,18,14,22,Mob set ablaze 5 kidnappers,attack,Afuze-Uokha Road,"Confirmed by the Spokesman of Edo State police command, SP Bello Kontongs",1,https://www.vanguardngr.com/2021/07/five-kidnap-suspects-set-ablaze-in-edo/,\N,\N,Sources: Vanguard,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
846,2021-07-19,2,1,2,11,205,Kundu,0,0,10,0,0,2,0,0,\N,0,0,\N,No,0,0,2,21,22,2 police officers and unspecified number of bandits killed in bandit attack on joint attack,attack,\N,"Confirmed by the Governor of  Niger State, Abubakar Bello",1,https://www.vanguardngr.com/2021/07/bandits-killed-as-police-repel-attack-on-niger-community/,\N,\N,Sources: Vanguard,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
847,2021-07-19,6,1,2,7,118,Mbabai,0,0,4,0,0,\N,0,0,\N,0,0,\N,No,0,0,8,4,22,4 killed by herders,attack,\N,"Confirmed by the Chairman of Guma LGA, Caleb Aba",1,https://www.sunnewsonline.com/two-aid-workers-six-others-killed-by-herdsmen-in-benue/,\N,\N,Sources: The Sun,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
848,2021-07-19,6,1,2,7,118,Uvir,0,0,1,0,0,\N,0,0,\N,0,0,\N,No,0,0,8,4,22,1 killed by herders,attack,\N,"Confirmed by the Chairman of Guma LGA, Caleb Aba",1,https://www.sunnewsonline.com/two-aid-workers-six-others-killed-by-herdsmen-in-benue/,\N,\N,Sources: The Sun,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
849,2021-07-19,6,1,2,7,118,Nzorov,0,0,3,0,0,\N,0,0,\N,0,0,\N,No,0,0,8,4,23,"3 including, 2 aid workers killed by herders",attack,\N,"Confirmed by the Chairman of Guma LGA, Caleb Aba",1,https://www.sunnewsonline.com/two-aid-workers-six-others-killed-by-herdsmen-in-benue/,\N,\N,Sources: The Sun | Other: https://leadership.ng/suspected-herdsmen-kill-2-health-workers-student-5-others-in-benue/,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
850,2021-07-19,4,1,5,27,552,Koluama,0,0,1,0,0,\N,0,0,\N,0,0,\N,No,0,0,24,4,22,Cultist kill Ijaw Leader,attack,\N,Eye Witness,1,https://thenationonlineng.net/suspected-cultists-kill-ijaw-leader/,\N,\N,Sources: The Nation,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
851,2021-07-19,9,1,2,8,149,Ugwolawo,0,0,\N,0,0,\N,0,0,\N,0,0,1,No,0,0,14,4,22,kidnappers abduct medical doctor in Kogi State,attack,\N,Eye Witness,1,https://punchng.com/gunmen-kidnap-medical-doctor-in-kogi/,\N,\N,Sources: Punch,Secondary,1,2026-01-25 11:22:31,2026-01-25 11:22:31,\N
